,room_id,host_id,room_type,city,neighborhood,District,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
993,6203323,32169526,Shared room,??,Wudaokou,haidian,4,5,4,1,2.5,15,1,39.999959,116.323479,12:26.3
994,6207089,32187257,Entire home/apt,Beijing,Fang Zhuang,fengtai,0,,4,1,1,127,1,39.865436,116.42916,23:33.1
995,6215542,32168949,Private room,Beijing,Jiuxianqiao,chaoyang,7,4.5,2,1,2,42,1,39.992144,116.498404,02:54.3
996,6221635,18369108,Private room,Beijing,"Chao Yang Gong Yuan xi Lu, Beijin",chaoyang,0,,2,1,1,59,3,39.937983,116.4724,04:30.6
997,6223892,32187257,Entire home/apt,Beijing,Fang Zhuang,fengtai,0,,2,1,1,111,1,39.863681,116.42857,23:32.2
998,6227751,25027109,Entire home/apt,Beijing,Foreign Trade,chaoyang,4,4.5,4,2,1,64,3,39.97783,116.432612,52:34.2
999,6228841,32276157,Private room,Beijing,Fengtai,fengtai,15,5,2,1,1,28,1,39.9038,116.247251,08:16.1
1000,6232044,32187257,Entire home/apt,Beijing,Fang Zhuang,fengtai,0,,4,1,1,143,1,39.864773,116.429958,23:32.3
1001,6234168,32348111,Private room,Beijing,Chaoyang,chaoyang,2,5,1,1,4,32,2,39.884021,116.605068,00:16.9
1002,6240273,22277226,Private room,Beijing,"Dong Yang Wei Street, Beijin",dongcheng,0,,2,1,1,69,10,39.943016,116.432015,10:03.9
1003,6243028,32187257,Entire home/apt,Beijing,Fang Zhuang,fengtai,0,,4,1,1,143,3,39.864828,116.429678,23:33.0
1004,6243357,32187257,Entire home/apt,Beijing,Fang Zhuang,fengtai,1,5,3,1,1,111,3,39.863625,116.429838,23:33.4
1005,6243409,32187257,Entire home/apt,Beijing,Temple of Heaven,dongcheng,0,,3,1,1,159,1,39.887217,116.427822,11:22.8
1006,6244591,32420653,Entire home/apt,??,"???????, ?",miyun,8,5,2,1,1,72,1,39.870744,116.389546,11:25.5
1007,6253376,32482055,Entire home/apt,??,"?????????, ?",miyun,0,,4,1,1,71,1,39.843354,116.50693,53:12.3
1008,6255268,9371754,Entire home/apt,Beijing,"???????3??, Beijin",miyun,11,5,4,2,1,120,1,39.936724,116.413402,12:09.8
1009,6261755,29668417,Private room,??,"???????????????, ?",miyun,1,,,1,1,35,4,39.998971,116.504459,05:04.1
1010,6262618,27781911,Shared room,Beijing,Dongzhimen,dongcheng,7,5,,1,2,15,2,39.93545,116.424884,09:00.3
1011,6262650,32542318,Private room,Beijing,Fengtai,fengtai,0,,1,1,1,32,1,39.895459,116.228589,08:20.7
1012,6264230,20193913,Entire home/apt,???,Jinsong/Panjiayuan,chaoyang,3,4.5,2,1,1,42,2,39.889693,116.454102,52:52.7
1013,6264278,32469188,Entire home/apt,Beijing,Dongcheng,dongcheng,6,5,2,2,1,125,1,39.916383,116.403307,13:17.5
1014,6264308,32409890,Entire home/apt,Beijing,Fang Zhuang,fengtai,0,,2,1,1,43,2,39.864094,116.440179,53:46.5
1015,6266267,26571126,Entire home/apt,??,"????, ?",miyun,0,,4,2,1,73,1,39.911746,116.539191,53:45.5
1016,6268841,32577954,Private room,Beijing,Shuangyushu,haidian,0,,2,1,0.5,56,1,39.97521,116.345685,16:27.1
1017,6276479,32622549,Shared room,Beijing,Huaxiang,fengtai,1,4,2,1,1,26,1,39.833934,116.302141,10:37.9
1018,6276565,32622549,Shared room,Beijing,Huaxiang,fengtai,0,,2,1,1,32,1,39.833993,116.303639,10:37.9
1019,6276611,32622549,Shared room,Beijing,Huaxiang,fengtai,0,,2,1,1,29,1,39.835694,116.302207,10:37.8
1020,6276668,32622549,Shared room,Beijing,Huaxiang,fengtai,0,,2,1,1,48,1,39.835774,116.302872,10:37.9
1021,6276980,30806704,Entire home/apt,Beijing,Sanlitun,chaoyang,0,,4,2,1,260,1,39.928064,116.455699,52:44.6
1022,6278663,30947951,Entire home/apt,Beijing,Jiuxianqiao,chaoyang,0,,2,1,1,96,1,39.969982,116.485057,53:23.2
1023,6279205,4629054,Private room,Beijing,Sanlitun,chaoyang,2,5,2,1,1,39,14,39.938359,116.439078,27:03.9
1024,6279324,15855533,Entire home/apt,Beijing,Sanlitun,chaoyang,3,5,2,0,1,68,1,39.940574,116.441283,12:22.1
1025,6279379,4629054,Private room,Beijing,Sanlitun,chaoyang,0,,1,1,1,35,14,39.939485,116.438317,26:32.5
1026,6285144,5557443,Entire home/apt,???,"????, ??",miyun,1,4,2,1,1,43,1,39.908361,116.580877,55:01.4
1027,6291670,32662001,Entire home/apt,??,Sanlitun,chaoyang,0,,3,2,2,5643,1,39.92995,116.448136,53:45.9
1028,6292300,32714151,Private room,Beijing,"???, Beijin",miyun,2,5,2,1,1,24,1,40.032594,116.533367,02:02.1
1029,6292971,4629054,Private room,Beijing,Wai Avenue,miyun,0,,1,1,1,29,14,39.921206,116.449846,19:01.2
1030,6293224,4629054,Private room,Beijing,Wai Avenue,miyun,1,5,1,1,1,29,10,39.920997,116.450579,59:58.4
1031,6293336,4629054,Private room,Beijing,Dongzhimen,dongcheng,0,,1,1,1,35,14,39.935874,116.428049,12:01.5
1032,6293353,14020754,Private room,Beijing,Beijin,miyun,4,4.5,2,1,1,39,2,39.946173,116.426848,09:09.2
1033,6293556,4629054,Private room,Beijing,Dongzhimen,dongcheng,1,5,2,1,1,33,10,39.936033,116.426622,08:44.5
1034,6312461,32731702,Shared room,??,Qinghe,daxing,0,,1,1,1,10,1,40.04947,116.327406,17:14.0
1035,6312963,32644323,Private room,??,"?????88?, ?",miyun,0,,2,1,1,143,1,39.936735,116.490228,03:56.0
1036,6317371,32868963,Private room,Beijing,"Niu Jie, Beijin",xicheng,0,,2,1,,21,2,39.883589,116.361127,24:32.9
1037,6317579,8189385,Private room,Beijing,"12th Alley, Beijing (Dong Si",dongcheng,8,5,2,1,1,25,2,39.932075,116.423488,08:32.4
1038,6318420,4629054,Private room,Beijing,Wai Avenue,miyun,0,,1,1,1,39,14,39.917373,116.435161,33:36.7
1039,6318738,32880316,Shared room,Beijing,Beiyuan,chaoyang,0,,1,1,1,17,5,39.992238,116.401238,06:32.2
1040,6319603,28837884,Private room,Beijing,"Baijiazhuang Xili, Beijin",chaoyang,9,5,2,1,1,38,1,39.928264,116.456751,03:09.0
1041,6319957,4629054,Private room,Beijing,Wai Avenue,shunyi,1,4,2,1,1,45,14,39.916359,116.436156,00:53.4
1042,6320088,4629054,Private room,Beijing,Wai Avenue,shunyi,1,5,2,1,1,33,14,39.91602,116.436914,33:37.0
1043,6320179,4629054,Private room,Beijing,Wai Avenue,shunyi,0,,1,1,1,30,14,39.91605,116.436804,59:57.1
1044,6320554,32889636,Private room,Beijing,"????, Beijin",shunyi,1,,1,1,1,10,1,39.925267,116.614521,41:22.0
1045,6323664,31316512,Entire home/apt,Beijing,Shuangjing,chaoyang,0,,3,1,1,48,,39.896054,116.468793,53:47.2
1046,6328369,32937978,Shared room,??,"???????, ?",shunyi,1,5,1,1,1,35,1,39.932653,116.327482,12:26.3
1047,6328614,31824571,Private room,???,Shilipu,chaoyang,8,4.5,2,1,1,27,1,39.92213,116.489465,29:30.6
1048,6328815,31824571,Private room,Beijing,Jinsong/Panjiayuan,chaoyang,13,4.5,2,1,1,32,1,39.893854,116.453323,00:52.8
1049,6329077,15874316,Entire home/apt,???,"???, ??",shunyi,0,,2,1,1,45,1,39.910116,116.57782,55:01.2
1050,6331560,32958178,Private room,??,"???, ?",shunyi,0,,3,1,2,56,1,39.969172,116.506535,03:44.8
1051,6333034,10050624,Entire home/apt,Beijing,Sanlitun,chaoyang,3,4.5,2,1,1,52,1,39.933856,116.458683,51:07.6
1052,6337154,32992684,Private room,Beijing,Wudaokou,haidian,0,,2,1,1,599,1,40.006649,116.348234,16:57.8
1053,6337655,26473300,Private room,Beijing,Dongcheng,dongcheng,3,4.5,2,1,1,74,1,39.928306,116.400342,09:43.7
1054,6338696,22657882,Entire home/apt,Beijing,Beijin,shunyi,0,,1,1,1,66,1,39.937017,116.440894,21:12.9
1055,6339858,25384876,Entire home/apt,Beijing,Dawanglu,chaoyang,0,,2,1,2,129,1,39.914908,116.478719,51:57.7
1056,6342827,25384876,Entire home/apt,Beijing,Wai Avenue,shunyi,0,,4,1,1,121,1,39.917119,116.454191,51:57.6
1057,6349523,32018183,Private room,Beijing,Liuliqiao/Lize Bridge,fengtai,9,4.5,4,1,2,52,1,39.889202,116.321006,14:48.7
1058,6349529,32881604,Shared room,??,"???, ?",shunyi,0,,2,1,1,16,1,39.929746,116.505673,06:49.8
1059,6350733,19898614,Private room,Beijing,Jian Guo Men/Beijing Railway Station,chaoyang,5,5,2,1,1,36,2,39.931954,116.410442,09:22.2
1060,6359137,24896162,Private room,Beijing,Beijin,shunyi,0,,2,1,1,76,2,39.937057,116.44643,04:02.2
1061,6363323,33153977,Entire home/apt,Beijing,"Xueqing yuan, Beijin",haidian,0,,4,2,1,73,1,40.013508,116.353191,33:32.7
1062,6364269,10151295,Entire home/apt,Beijing,Dawanglu,chaoyang,1,5,3,0,1,73,1,39.912902,116.473399,54:03.9
1063,6366251,4293127,Entire home/apt,Beijing,"Xingfucun Middle Road, Beijin",chaoyang,1,5,4,2,2,130,4,39.936269,116.447446,54:45.5
1064,6367556,1350846,Private room,Beijing,Wangjing,chaoyang,0,,4,1,1,169,1,40.003547,116.475058,03:01.9
1065,6367773,24399335,Private room,Beijing,Chaoyang Park/Tuan Jie Hu,chaoyang,6,5,2,1,1,30,7,39.925528,116.474817,01:44.8
1066,6368255,29605408,Entire home/apt,Beijing,Beijin,miyun,1,5,4,2,1,63,1,39.972325,116.372399,45:45.8
1067,6377958,20450546,Entire home/apt,??,Chaoyang,chaoyang,0,,2,0,1,126,1,39.903105,116.577491,53:00.3
1068,6384359,6262537,Entire home/apt,Beijing,Shichahai,xicheng,3,5,4,2,1,125,,39.936396,116.407115,13:09.7
1069,6392114,338391,Entire home/apt,Beijing,"?????????63??, Beijin",miyun,1,5,2,1,1,65,1,39.948993,116.453525,53:39.0
1070,6392509,24532150,Private room,??,"???????????, ?",miyun,4,3.5,2,1,1,24,1,39.913374,116.538028,03:46.3
1071,6392591,33331913,Shared room,Beijing,Shichahai,xicheng,0,,2,1,1,48,1,39.942005,116.382052,18:13.5
1072,6392699,32817872,Entire home/apt,Beijing,Jinsong/Panjiayuan,chaoyang,0,,3,2,1,64,1,39.876455,116.447841,51:48.1
1073,6393248,33335806,Entire home/apt,Beijing,Dongzhimen,dongcheng,0,,1,1,1,81,1,39.936994,116.421634,13:10.3
1074,6405497,25246666,Private room,Beijing,Zizhuqiao,haidian,4,5,2,1,2,25,1,39.943245,116.288382,17:06.5
1075,6406195,28844207,Private room,Beijing,Chaoyang,chaoyang,2,5,1,1,1,27,1,39.994254,116.418731,05:57.7
1076,6415672,21042620,Entire home/apt,??,", ?",miyun,1,5,5,2,1.5,143,1,39.977797,116.436504,56:53.4
1077,6420220,24399335,Private room,Beijing,Chaoyang Park/Tuan Jie Hu,chaoyang,1,,2,1,1,26,7,39.927657,116.476989,03:10.4
1078,6420559,24399335,Private room,Beijing,Chaoyang Park/Tuan Jie Hu,chaoyang,2,5,2,1,1,26,7,39.926447,116.475705,01:00.4
1079,6420724,24399335,Private room,Beijing,Chaoyang Park/Tuan Jie Hu,chaoyang,3,5,2,1,1,25,7,39.926134,116.476912,05:28.0
1080,6420982,24399335,Entire home/apt,Beijing,Chaoyang Park/Tuan Jie Hu,chaoyang,0,,,4,1,129,10,39.926063,116.476803,52:11.7
1081,6421534,18770914,Shared room,??,"????, ?",miyun,4,4.5,2,1,1,11,1,39.995781,116.47009,06:49.8
1082,6426724,33536153,Entire home/apt,Beijing,"?????20??1??, Beijin",miyun,1,,4,2,1,75,1,39.930027,116.463343,54:14.8
1083,6427015,32710015,Entire home/apt,??,"???????, ?",miyun,6,4.5,2,1,1,48,1,39.900139,116.227292,25:33.5
1084,6429157,33339963,Private room,Beijing,"Guang Shun Bei Da Jie, Beijin",chaoyang,7,4.5,2,1,1,32,1,39.98942,116.464739,00:54.1
1085,6429289,33553924,Private room,??,"??? ??B? Airport Industrial Zone, ?",miyun,0,,3,1,1,58,1,39.913242,116.540047,04:28.7
1086,6429686,24780806,Private room,Beijing,Shichahai,xicheng,25,5,2,1,0.5,40,1,39.943105,116.405756,08:22.9
1087,6429689,5641587,Entire home/apt,Beijing,Sanlitun,chaoyang,0,,,4,3,255,3,39.9366,116.444613,51:34.3
1088,6430022,7181246,Private room,Beijing,"Su Zhou Jie, Beijin",haidian,4,5,3,1,1,29,2,39.968037,116.306232,17:30.2
1089,6430113,31700614,Shared room,Beijing,Shilipu,chaoyang,1,,,1,2,10,1,39.908611,116.517398,06:49.8
1090,6430838,33564457,Entire home/apt,Beijing,Fengtai,fengtai,1,4,3,2,2,40,1,39.865876,116.253454,25:33.1
1091,6431142,24780806,Entire home/apt,Beijing,Shichahai,xicheng,16,5,4,2,0.5,89,1,39.94214,116.405992,13:10.0
1092,6439549,33621827,Entire home/apt,Beijing,Jinsong/Panjiayuan,chaoyang,0,,3,1,1,58,1,39.891276,116.467932,54:14.1
1093,6439697,619780,Entire home/apt,Beijing,Shuangjing,chaoyang,0,,,2,1,120,1,39.899423,116.471251,54:14.5
1094,6439875,33623446,Entire home/apt,Beijing,Shichahai,xicheng,0,,4,1,1,145,1,39.941515,116.395321,13:26.1
1095,6442276,30458321,Private room,Beijing,Shuangjing,chaoyang,2,5,4,1,1,63,1,39.897782,116.468637,04:11.8
1096,6446428,6344038,Entire home/apt,??,"????3?, ?",miyun,7,5,3,1,1,79,2,39.909992,116.475674,51:46.3
1097,6446798,10312546,Private room,Beijing,Dongzhimen,dongcheng,6,4.5,2,1,1,45,2,39.937235,116.411256,09:02.8
1098,6451524,33412593,Entire home/apt,Beijing,Sanlitun,chaoyang,1,5,3,1,1,76,1,39.942877,116.442853,13:26.6
1099,6453675,33702755,Private room,??,Xicheng,xicheng,1,5,2,1,1,32,1,39.922623,116.338445,37:59.7
1100,6454423,25919151,Private room,Beijing,Jinsong/Panjiayuan,chaoyang,0,,1,1,1,24,1,39.885575,116.46139,20:44.5
1101,6456222,25658781,Entire home/apt,Beijing,Ji锟� W锟� D锟�i?,miyun,1,5,3,1,1,299,1,39.906263,116.435672,51:08.3
1102,6458457,13381182,Entire home/apt,Beijing,Dong Si,dongcheng,1,5,3,2,1,58,5,39.933082,116.408899,12:21.7
1103,6466914,33357216,Entire home/apt,Beijing,Yue Tan,xicheng,3,4,2,1,1,43,2,39.91516,116.349217,48:54.8
1104,6467039,33780845,Entire home/apt,Beijing,Huaxiang,fengtai,0,,3,1,1,35,1,39.828768,116.27885,25:28.2
1105,6467343,23412673,Entire home/apt,Beijing,"Liangmaqiao Road, Beijin",chaoyang,1,5,,3,2,153,7,39.950716,116.468788,51:19.5
1106,6468607,22304148,Private room,Beijing,Haidian,haidian,0,,1,1,0,48,1,39.911912,116.315627,16:28.0
1107,6470579,33803229,Entire home/apt,Beijing,Shuangjing,chaoyang,0,,2,0,1,81,1,39.899195,116.470883,54:14.3
1108,6470912,33804772,Entire home/apt,Beijing,Wangfujing/Dongdan,dongcheng,4,5,4,2,2,113,4,39.909105,116.418094,13:01.3
1109,6472338,25629626,Private room,Beijing,Shilipu,chaoyang,0,,2,1,1,35,1,39.93159,116.496646,03:02.9
1110,6493902,33938487,Private room,??,"????, ?",miyun,0,,4,1,1,24,1,39.873616,116.554833,04:02.9
1111,6496207,33708757,Entire home/apt,??,"??, ?",miyun,0,,4,1,1,81,1,39.933651,116.447902,53:24.3
1112,6501076,33257046,Entire home/apt,??,Shazikou,dongcheng,0,,4,1,1,96,2,39.870176,116.390003,12:40.3
1113,6515915,26658322,Entire home/apt,??,"?????????????????46?, ?",miyun,1,5,4,2,2,137,1,39.951552,116.469129,53:04.5
1114,6516320,33623446,Entire home/apt,Beijing,Dongcheng,dongcheng,4,5,4,1,1,105,1,39.92765,116.403272,13:09.1
1115,6517740,34084362,Entire home/apt,??,"?????????, ?",miyun,0,,,1,3,484,1,39.913617,116.539301,53:24.2
1116,6518242,9756377,Entire home/apt,???,"?????9?, ??",miyun,4,4.5,3,1,1,69,2,39.932657,116.397808,13:26.8
1117,6521230,34102348,Entire home/apt,Beijing,"Yong Heng Hu Tong, Beijin",dongcheng,2,3.5,4,2,1,79,1,39.946679,116.406501,13:01.8
1118,6522287,34109963,Private room,??,"???, ?",miyun,0,,2,1,1,24,1,39.913587,116.538008,07:21.1
1119,6523275,28269134,Entire home/apt,??,"?????, ?",miyun,3,5,,3,1,129,1,39.898168,116.411567,13:17.4
1120,6528678,34146629,Entire home/apt,??,"?????, ?",miyun,2,4.5,2,0,1,32,1,39.866222,116.460406,59:02.4
1121,6528991,33256466,Private room,Beijing,Chaoyang,chaoyang,3,5,2,1,2,32,2,39.92052,116.52081,00:17.4
1122,6529057,10340060,Private room,??,"??, ?",miyun,2,4.5,1,1,1,42,1,39.88934,116.480866,21:12.4
1123,6529476,23918116,Entire home/apt,Beijing,"???????????????, Beijin",miyun,0,,,3,2,96,1,40.040403,116.423731,47:50.2
1124,6531143,26658322,Entire home/apt,Beijing,"No.46,Liangmaqiao Road, Beijin",chaoyang,1,5,4,2,2,129,1,39.951113,116.46947,51:48.0
1125,6532695,34166462,Private room,??,"??????, ?",miyun,0,,2,1,1,19,1,39.911866,116.537947,04:10.3
1126,6536487,34085550,Shared room,???,"????, ??",miyun,1,,2,1,1,42,1,39.923523,116.514462,06:44.7
1127,6538613,5785495,Private room,Beijing,ITC,chaoyang,2,5,2,1,1,79,1,39.911856,116.45246,04:28.2
1128,6539364,26866010,Entire home/apt,Beijing,"Xin Zhong Jie, Beijin",dongcheng,1,,,3,2,73,4,39.93569,116.438703,13:44.2
1129,6545297,26866010,Private room,Beijing,Sanlitun,chaoyang,4,5,2,1,1,58,4,39.936007,116.440813,08:31.3
1130,6546128,5785495,Private room,Beijing,ITC,chaoyang,5,5,2,1,1,59,1,39.913328,116.454292,03:03.8
1131,6551214,34262303,Entire home/apt,Beijing,Fengtai,fengtai,3,4.5,4,2,2,46,,39.904196,116.227101,25:22.0
1132,6554916,34281931,Private room,Beijing,Zuojiazhuang,chaoyang,0,,1,1,1,74,1,39.949227,116.435515,00:07.2
1133,6561206,34249710,Private room,Beijing,Dong Si,dongcheng,0,,2,1,2,41,1,39.926427,116.426877,09:44.0
1134,6562524,32169526,Shared room,Beijing,Wudaokou,haidian,5,5,,1,2.5,16,1,39.99802,116.323866,12:23.1
1135,6566461,24538553,Entire home/apt,??,"?????, ?",miyun,5,5,4,1,1,69,1,39.891499,116.503902,51:27.9
1136,6567612,34352320,Shared room,Beijing,Dongzhimen,dongcheng,16,4.5,4,1,1,18,1,39.937262,116.420973,09:17.4
1137,6567620,34352320,Private room,Beijing,Dongzhimen,dongcheng,14,5,4,1,1,18,1,39.938253,116.42059,08:21.4
1138,6570841,30458321,Private room,Beijing,Jinsong/Panjiayuan,chaoyang,2,5,1,1,1,30,1,39.891695,116.476077,20:44.1
1139,6577258,24688202,Private room,Beijing,"Bei Yuan Dong Lu, Beijin",chaoyang,0,,1,1,2,20,14,40.025612,116.44273,58:47.4
1140,6577765,34409018,Shared room,???,"?????, ??",miyun,2,5,2,1,2,106,1,39.922208,116.421933,09:09.9
1141,6578127,34352320,Shared room,Beijing,Dongzhimen,dongcheng,9,4.5,4,1,1,18,1,39.938495,116.422387,09:00.3
1142,6578563,7181246,Private room,Beijing,Suzhouqiao,haidian,5,5,2,1,1,23,2,39.968041,116.306741,16:40.7
1143,6579791,34419106,Private room,Beijing,Beijin,miyun,0,,2,1,1,25,2,39.944868,116.406983,09:45.7
1144,6584405,18770914,Private room,Beijing,Xicheng,xicheng,1,5,2,1,1,28,1,39.995765,116.468433,02:11.1
1145,6584422,17834151,Entire home/apt,??,"????1?, ?",miyun,0,,2,1,1,35,3,40.014051,116.469339,59:02.5
1146,6584924,34012063,Entire home/apt,Beijing,Sanlitun,chaoyang,0,,2,1,1,9626,1,39.933398,116.447888,51:15.1
1147,6590206,23918116,Entire home/apt,Beijing,Beijin,miyun,1,,5,2,2,71,1,40.046832,116.425181,47:50.4
1148,6592058,34488145,Private room,Beijing,Wudaokou,haidian,7,4.5,1,1,1,32,1,40.001391,116.355006,16:27.7
1149,6596356,34508133,Private room,Beijing,Wangfujing/Dongdan,dongcheng,2,4.5,2,1,4,75,1,39.912024,116.424297,09:39.0
1150,6596814,26047033,Entire home/apt,??,"San yan jing Hutong, ?",miyun,20,5,4,1,1,133,1,39.927416,116.403148,13:03.2
1151,6597922,34508133,Private room,Beijing,Wangfujing/Dongdan,dongcheng,2,5,2,1,4,96,1,39.912387,116.42367,09:02.7
1152,6597930,34508133,Private room,Beijing,Wangfujing/Dongdan,dongcheng,7,5,2,1,4,80,1,39.913978,116.424374,10:30.8
1153,6601186,3570954,Entire home/apt,Beijing,Sanlitun,chaoyang,0,,4,2,2,150,1,39.930079,116.459621,54:13.9
1154,6604271,33063786,Entire home/apt,Beijing,Dongzhimen,dongcheng,0,,2,1,1,100,4,39.939397,116.429317,12:52.2
1155,6604674,32868963,Private room,Beijing,Niujie,miyun,0,,2,1,0.5,21,1,39.882259,116.360305,24:33.2
1156,6605981,31824571,Private room,Beijing,Dawanglu,chaoyang,6,4.5,2,1,1,35,1,39.915894,116.471178,59:52.8
1157,6606604,30458321,Private room,Beijing,Jinsong/Panjiayuan,chaoyang,3,4.5,2,1,1,46,3,39.891103,116.477429,20:51.9
1158,6607489,34573238,Shared room,Beijing,Third Road Jucun/Liucun,fengtai,3,5,,1,1,13,1,39.887624,116.327274,20:14.4
1159,6608352,26658322,Entire home/apt,Beijing,"No.46,Liangmaqiao road, Beijin",chaoyang,0,,2,1,1,89,1,39.951622,116.469652,55:59.5
1160,6610644,21448923,Private room,??,"??????????????????5????, ?",miyun,0,,2,1,1,22,1,39.975769,116.346061,16:57.3
1161,6616745,1455726,Entire home/apt,Beijing,Yue Tan,xicheng,2,5,2,1,1,66,1,39.923554,116.335757,49:36.3
1162,6618936,30682487,Shared room,Beijing,"Jian Guo Lu, Beijin",chaoyang,0,,1,1,0.5,58,2,39.907888,116.482125,06:27.6
1163,6621920,26047033,Entire home/apt,Beijing,"San yan jing Hutong, Beijin",shunyi,18,5,2,1,1,110,1,39.927052,116.402108,12:07.7
1164,6622351,26047033,Private room,??,"San yan jing Hutong, ?",shunyi,25,4.5,2,1,0.5,90,1,39.930425,116.403119,08:54.6
1165,6630605,34637986,Entire home/apt,??,"???????????, ?",shunyi,4,5,,3,2,74,1,39.904597,116.479567,57:33.9
1166,6632291,27690116,Private room,??,Dongzhimen,dongcheng,1,4,5,1,0,16,1,39.945981,116.422233,09:29.9
1167,6637492,27690116,Private room,???,Dongzhimen,dongcheng,0,,,1,0,16,1,39.945765,116.423115,09:24.3
1168,6645767,27690116,Private room,???,Dongzhimen,dongcheng,6,4.5,,1,0,16,1,39.946241,116.42227,09:30.4
1169,6645976,27690116,Private room,???,Dongzhimen,dongcheng,1,5,,1,1,19,1,39.944877,116.423759,09:37.0
1170,6646140,27690116,Private room,???,Dongzhimen,dongcheng,1,5,5,1,0,16,1,39.9462,116.422928,11:25.8
1171,6646251,34789479,Entire home/apt,Beijing,Sanlitun,chaoyang,7,4.5,2,1,1,50,1,39.940586,116.445594,55:46.0
1172,6646968,31280856,Private room,??,"??????28??, ?",miyun,14,5,4,1,2,59,1,40.029427,116.418141,58:48.1
1173,6648802,27690116,Private room,???,Dongzhimen,dongcheng,0,,,1,0,15,1,39.944212,116.423509,09:31.1
1174,6650941,28325155,Private room,Beijing,Jinsong/Panjiayuan,chaoyang,2,5,1,1,1,21,1,39.872593,116.471035,21:00.6
1175,6661771,27675555,Entire home/apt,??,", ?",miyun,0,,,3,3,967,1,39.864253,116.578656,53:47.6
1176,6664171,34884469,Private room,Beijing,Foreign Trade,chaoyang,0,,2,1,0.5,30,,39.981057,116.433423,02:55.4
1177,6664584,9625794,Entire home/apt,Beijing,Third Road Jucun/Liucun,fengtai,0,,2,1,1,40,1,39.88845,116.338878,37:39.4
1178,6664792,34866648,Shared room,Beijing,Third Road Jucun/Liucun,fengtai,0,,1,1,1,21,,39.89489,116.327451,20:14.4
1179,6665010,9625794,Entire home/apt,Beijing,Third Road Jucun/Liucun,fengtai,1,5,4,1,1,77,1,39.889599,116.338074,37:44.4
1180,6665407,34352320,Shared room,Beijing,Dongzhimen,dongcheng,7,5,4,1,1,18,1,39.938642,116.420396,09:00.3
1181,6669006,17869033,Entire home/apt,Beijing,"???, Beijin",miyun,7,4.5,5,2,1.5,90,1,39.965741,116.469706,52:26.5
1182,6669755,34909578,Private room,??,Ahn Jung,chaoyang,0,,2,1,1,32,1,39.974914,116.39395,57:24.4
1183,6677226,34870149,Entire home/apt,??,"???, ?",miyun,3,4,,3,1,111,1,39.870103,116.469688,52:26.9
1184,6678841,9914791,Entire home/apt,??,"??, ?",miyun,3,4.5,4,2,2,83,1,39.967579,116.489996,56:00.8
1185,6679609,25658781,Entire home/apt,Beijing,Peace,miyun,2,5,2,1,1,159,1,39.966573,116.410428,42:55.0
1186,6679612,9914791,Private room,??,"?????6?, ?",miyun,0,,2,1,1,61,1,39.96666,116.486891,03:21.2
1187,6680078,9914791,Private room,??,"?????6?, ?",miyun,0,,2,1,1,52,1,39.967316,116.488665,03:44.4
1188,6680286,8719748,Entire home/apt,Beijing,Chaoyang,chaoyang,2,4.5,5,2,2,68,2,39.918523,116.511602,53:06.3
1189,6680588,25658781,Entire home/apt,Beijing,Ji锟� W锟� D锟�i?,miyun,1,5,2,1,1.5,304,1,39.909688,116.439711,56:08.0
1190,6681103,18214886,Entire home/apt,Beijing,Fuxingmennei,xicheng,0,,2,1,1,50,1,39.917698,116.364393,29:31.8
1191,6686225,10151295,Entire home/apt,Beijing,"???, Beijin",miyun,2,5,2,0,1,73,1,39.914476,116.475137,53:17.3
1192,6692071,35027044,Private room,??,"??????5?, ?",miyun,3,5,2,1,2,61,2,39.940365,116.473569,05:45.9
1193,6692723,30947951,Entire home/apt,Beijing,Jiuxianqiao,chaoyang,0,,4,1,2,122,1,39.967885,116.483505,00:53.1
1194,6693859,34806344,Shared room,??,Bei Tai Ping Zhuang,haidian,2,3,2,1,1,15,1,39.953591,116.376541,05:33.5
1195,6694151,25518717,Private room,??,"?????, ?",miyun,4,5,2,1,1,29,1,39.972532,116.443393,03:17.2
1196,6694197,5557443,Entire home/apt,??,"???, ?",miyun,0,,2,1,1,43,1,39.90544,116.579658,54:54.0
1197,6695651,24746780,Private room,Beijing,Chaoyang,chaoyang,2,5,2,1,1,32,1,40.00005,116.506046,05:12.4
1198,6696871,35030641,Entire home/apt,Beijing,"Li zhe middle street, Beijin",chaoyang,2,5,,2,2,85,1,40.00995,116.468292,52:12.9
1199,6697240,35057426,Entire home/apt,Beijing,Sanlitun,chaoyang,5,5,2,1,1,74,1,39.927383,116.45454,51:41.7
1200,6699106,35030641,Private room,Beijing,"Huacai international apartment, Beijin",miyun,0,,2,1,1,40,1,40.008659,116.468051,01:44.7
1201,6700272,35071134,Entire home/apt,Beijing,Wudaokou,haidian,2,5,2,0,1,65,2,40.001902,116.337699,33:24.2
1202,6700998,11547985,Entire home/apt,??,"????, ?",miyun,0,,3,1,1,63,1,39.918279,116.424805,12:40.3
1203,6706726,23918116,Private room,Beijing,Beijin,miyun,0,,2,1,1,38,1,40.044543,116.427326,58:46.2
1204,6706922,18072425,Private room,Beijing,Jian Guo Men/Beijing Railway Station,,9,5,2,1,1,32,2,39.913599,116.433067,10:31.3
1205,6707395,35047575,Entire home/apt,Beijing,Wangfujing/Dongdan,dongcheng,3,4,3,1,1,81,1,39.920473,116.407414,13:39.3
